time,MP,FC,F2,CIA,FS,F3,O2,FM
2249, 0.0849311, 16.2836, 2687.53, 200.49, 543.895, 48.8287, 0.00472098, 37.5939
2250, 0.0848389, 16.2836, 2687.53, 200.49, 543.895, 48.8225, 0.00472098, 37.5939
2251, 0.0847469, 16.2836, 2687.54, 200.49, 543.895, 48.8164, 0.00472098, 37.5939
2252, 0.0846552, 16.2836, 2687.54, 200.49, 543.895, 48.8103, 0.00472098, 37.5939
2253, 0.0845638, 16.2836, 2687.55, 200.491, 543.895, 48.8042, 0.00472098, 37.5939
2254, 0.0844728, 16.2836, 2687.55, 200.491, 543.895, 48.7981, 0.00472098, 37.5939
2255, 0.084382, 16.2836, 2687.55, 200.491, 543.895, 48.792, 0.00472098, 37.5939
2256, 0.0842915, 16.2836, 2687.56, 200.491, 543.895, 48.786, 0.00472098, 37.5939
2257, 0.0842014, 16.2836, 2687.56, 200.492, 543.894, 48.78, 0.00472098, 37.5939
2258, 0.0841115, 16.2836, 2687.57, 200.492, 543.894, 48.774, 0.00472098, 37.5939
2259, 0.084022, 16.2836, 2687.57, 200.492, 543.894, 48.768, 0.00472098, 37.5939
2260, 0.0839327, 16.2836, 2687.58, 200.492, 543.894, 48.7621, 0.00472098, 37.5939
2261, 0.0838437, 16.2836, 2687.58, 200.493, 543.894, 48.7561, 0.00472098, 37.5939
2262, 0.0837551, 16.2836, 2687.58, 200.493, 543.894, 48.7502, 0.00472098, 37.5939
2263, 0.0836667, 16.2836, 2687.59, 200.493, 543.894, 48.7443, 0.00472098, 37.5939
2264, 0.0835786, 16.2836, 2687.59, 200.493, 543.894, 48.7384, 0.00472098, 37.5939
2265, 0.0834908, 16.2836, 2687.6, 200.494, 543.894, 48.7326, 0.00472098, 37.5939
2266, 0.0834033, 16.2836, 2687.6, 200.494, 543.894, 48.7267, 0.00472098, 37.5939
2267, 0.0833161, 16.2836, 2687.6, 200.494, 543.894, 48.7209, 0.00472098, 37.5939
2268, 0.0832292, 16.2836, 2687.61, 200.494, 543.894, 48.7151, 0.00472098, 37.5939
2269, 0.0831426, 16.2836, 2687.61, 200.495, 543.894, 48.7093, 0.00472098, 37.5939
2270, 0.0830562, 16.2836, 2687.61, 200.495, 543.894, 48.7036, 0.00472098, 37.5939
2271, 0.0829702, 16.2836, 2687.62, 200.495, 543.894, 48.6978, 0.00472098, 37.5939
2272, 0.0828844, 16.2836, 2687.62, 200.495, 543.894, 48.6921, 0.00472098, 37.5939
2273, 0.0827989, 16.2836, 2687.63, 200.496, 543.894, 48.6864, 0.00472098, 37.5939
2274, 0.0827137, 16.2836, 2687.63, 200.496, 543.894, 48.6807, 0.00472099, 37.5939
2275, 0.0826288, 16.2836, 2687.63, 200.496, 543.894, 48.6751, 0.00472099, 37.5939
2276, 0.0825442, 16.2836, 2687.64, 200.496, 543.894, 48.6694, 0.00472099, 37.5939
2277, 0.0824599, 16.2836, 2687.64, 200.497, 543.894, 48.6638, 0.00472099, 37.5939
2278, 0.0823758, 16.2836, 2687.65, 200.497, 543.893, 48.6582, 0.00472099, 37.5939
2279, 0.082292, 16.2836, 2687.65, 200.497, 543.893, 48.6526, 0.00472099, 37.5939
2280, 0.0822085, 16.2836, 2687.65, 200.497, 543.893, 48.647, 0.00472099, 37.5939
2281, 0.0821253, 16.2836, 2687.66, 200.498, 543.893, 48.6415, 0.00472099, 37.5939
2282, 0.0820423, 16.2836, 2687.66, 200.498, 543.893, 48.6359, 0.00472099, 37.5939
2283, 0.0819597, 16.2836, 2687.66, 200.498, 543.893, 48.6304, 0.00472099, 37.5939
2284, 0.0818773, 16.2836, 2687.67, 200.498, 543.893, 48.6249, 0.00472099, 37.5939
2285, 0.0817951, 16.2836, 2687.67, 200.499, 543.893, 48.6194, 0.00472099, 37.5939
2286, 0.0817133, 16.2836, 2687.68, 200.499, 543.893, 48.614, 0.00472099, 37.5939
2287, 0.0816317, 16.2836, 2687.68, 200.499, 543.893, 48.6085, 0.00472099, 37.5939
2288, 0.0815504, 16.2836, 2687.68, 200.499, 543.893, 48.6031, 0.00472099, 37.5939
2289, 0.0814693, 16.2836, 2687.69, 200.499, 543.893, 48.5977, 0.00472099, 37.5939
2290, 0.0813886, 16.2836, 2687.69, 200.5, 543.893, 48.5923, 0.00472099, 37.5939
2291, 0.0813081, 16.2836, 2687.69, 200.5, 543.893, 48.5869, 0.00472099, 37.5939
2292, 0.0812278, 16.2836, 2687.7, 200.5, 543.893, 48.5816, 0.00472099, 37.5939
2293, 0.0811479, 16.2836, 2687.7, 200.5, 543.893, 48.5762, 0.00472099, 37.5939
2294, 0.0810682, 16.2836, 2687.71, 200.501, 543.893, 48.5709, 0.00472099, 37.5939
2295, 0.0809887, 16.2836, 2687.71, 200.501, 543.893, 48.5656, 0.00472099, 37.5939
2296, 0.0809096, 16.2836, 2687.71, 200.501, 543.893, 48.5603, 0.00472099, 37.5939
2297, 0.0808307, 16.2836, 2687.72, 200.501, 543.893, 48.5551, 0.00472099, 37.5939
2298, 0.080752, 16.2836, 2687.72, 200.502, 543.893, 48.5498, 0.00472099, 37.5939
2299, 0.0806736, 16.2836, 2687.72, 200.502, 543.893, 48.5446, 0.00472099, 37.5939
2300, 0.0805955, 16.2836, 2687.73, 200.502, 543.893, 48.5394, 0.00472099, 37.5939
2301, 0.0805177, 16.2836, 2687.73, 200.502, 543.892, 48.5342, 0.00472099, 37.5939
2302, 0.0804401, 16.2836, 2687.73, 200.502, 543.892, 48.529, 0.00472099, 37.5939
2303, 0.0803627, 16.2836, 2687.74, 200.503, 543.892, 48.5239, 0.00472099, 37.5939
2304, 0.0802856, 16.2836, 2687.74, 200.503, 543.892, 48.5187, 0.00472099, 37.5939
2305, 0.0802088, 16.2836, 2687.74, 200.503, 543.892, 48.5136, 0.004721, 37.5939
2306, 0.0801322, 16.2836, 2687.75, 200.503, 543.892, 48.5085, 0.004721, 37.5939
2307, 0.0800559, 16.2836, 2687.75, 200.504, 543.892, 48.5034, 0.004721, 37.5939
2308, 0.0799798, 16.2836, 2687.75, 200.504, 543.892, 48.4983, 0.004721, 37.5939
2309, 0.079904, 16.2836, 2687.76, 200.504, 543.892, 48.4933, 0.004721, 37.5939
2310, 0.0798285, 16.2836, 2687.76, 200.504, 543.892, 48.4882, 0.004721, 37.5939
2311, 0.0797532, 16.2836, 2687.76, 200.504, 543.892, 48.4832, 0.004721, 37.5939
2312, 0.0796781, 16.2836, 2687.77, 200.505, 543.892, 48.4782, 0.004721, 37.5939
2313, 0.0796033, 16.2836, 2687.77, 200.505, 543.892, 48.4732, 0.004721, 37.5939
2314, 0.0795287, 16.2836, 2687.78, 200.505, 543.892, 48.4682, 0.004721, 37.5939
2315, 0.0794544, 16.2836, 2687.78, 200.505, 543.892, 48.4633, 0.004721, 37.5939
2316, 0.0793804, 16.2836, 2687.78, 200.505, 543.892, 48.4583, 0.004721, 37.5939
2317, 0.0793065, 16.2836, 2687.79, 200.506, 543.892, 48.4534, 0.004721, 37.5939
2318, 0.079233, 16.2836, 2687.79, 200.506, 543.892, 48.4485, 0.004721, 37.5939
2319, 0.0791596, 16.2836, 2687.79, 200.506, 543.892, 48.4436, 0.004721, 37.5939
2320, 0.0790866, 16.2836, 2687.8, 200.506, 543.892, 48.4387, 0.004721, 37.5939
2321, 0.0790137, 16.2836, 2687.8, 200.507, 543.892, 48.4338, 0.004721, 37.5939
2322, 0.0789411, 16.2836, 2687.8, 200.507, 543.892, 48.429, 0.004721, 37.5939
2323, 0.0788688, 16.2836, 2687.81, 200.507, 543.892, 48.4242, 0.004721, 37.5939
2324, 0.0787966, 16.2836, 2687.81, 200.507, 543.892, 48.4194, 0.004721, 37.5939
2325, 0.0787248, 16.2836, 2687.81, 200.507, 543.892, 48.4146, 0.004721, 37.5939
2326, 0.0786531, 16.2836, 2687.81, 200.508, 543.891, 48.4098, 0.004721, 37.5939
2327, 0.0785817, 16.2836, 2687.82, 200.508, 543.891, 48.405, 0.004721, 37.5939
2328, 0.0785106, 16.2836, 2687.82, 200.508, 543.891, 48.4003, 0.004721, 37.5939
2329, 0.0784396, 16.2836, 2687.82, 200.508, 543.891, 48.3955, 0.004721, 37.5939
2330, 0.078369, 16.2836, 2687.83, 200.508, 543.891, 48.3908, 0.004721, 37.5939
2331, 0.0782985, 16.2836, 2687.83, 200.509, 543.891, 48.3861, 0.004721, 37.5939
2332, 0.0782283, 16.2836, 2687.83, 200.509, 543.891, 48.3814, 0.004721, 37.5939
2333, 0.0781583, 16.2836, 2687.84, 200.509, 543.891, 48.3768, 0.004721, 37.5939
2334, 0.0780886, 16.2836, 2687.84, 200.509, 543.891, 48.3721, 0.004721, 37.5939
2335, 0.078019, 16.2836, 2687.84, 200.509, 543.891, 48.3675, 0.004721, 37.5939
2336, 0.0779497, 16.2836, 2687.85, 200.51, 543.891, 48.3629, 0.004721, 37.5939
2337, 0.0778807, 16.2836, 2687.85, 200.51, 543.891, 48.3583, 0.004721, 37.5939
2338, 0.0778119, 16.2836, 2687.85, 200.51, 543.891, 48.3537, 0.004721, 37.5939
2339, 0.0777433, 16.2836, 2687.86, 200.51, 543.891, 48.3491, 0.004721, 37.5939
2340, 0.0776749, 16.2836, 2687.86, 200.51, 543.891, 48.3445, 0.00472101, 37.5939
2341, 0.0776068, 16.2836, 2687.86, 200.511, 543.891, 48.34, 0.00472101, 37.5939
2342, 0.0775388, 16.2836, 2687.87, 200.511, 543.891, 48.3354, 0.00472101, 37.5939
2343, 0.0774711, 16.2836, 2687.87, 200.511, 543.891, 48.3309, 0.00472101, 37.5939
2344, 0.0774037, 16.2836, 2687.87, 200.511, 543.891, 48.3264, 0.00472101, 37.5939
2345, 0.0773364, 16.2836, 2687.87, 200.511, 543.891, 48.3219, 0.00472101, 37.5939
2346, 0.0772694, 16.2836, 2687.88, 200.511, 543.891, 48.3175, 0.00472101, 37.5939
2347, 0.0772026, 16.2836, 2687.88, 200.512, 543.891, 48.313, 0.00472101, 37.5939
2348, 0.0771361, 16.2836, 2687.88, 200.512, 543.891, 48.3086, 0.00472101, 37.5939
2349, 0.0770697, 16.2836, 2687.89, 200.512, 543.891, 48.3042, 0.00472101, 37.5939
2350, 0.0770036, 16.2836, 2687.89, 200.512, 543.891, 48.2997, 0.00472101, 37.5939
2351, 0.0769377, 16.2836, 2687.89, 200.512, 543.891, 48.2953, 0.00472101, 37.5939
2352, 0.076872, 16.2836, 2687.9, 200.513, 543.891, 48.291, 0.00472101, 37.5939
2353, 0.0768065, 16.2836, 2687.9, 200.513, 543.89, 48.2866, 0.00472101, 37.5939
2354, 0.0767413, 16.2836, 2687.9, 200.513, 543.89, 48.2822, 0.00472101, 37.5939
2355, 0.0766762, 16.2836, 2687.9, 200.513, 543.89, 48.2779, 0.00472101, 37.5939
2356, 0.0766114, 16.2836, 2687.91, 200.513, 543.89, 48.2736, 0.00472101, 37.5939
2357, 0.0765468, 16.2836, 2687.91, 200.514, 543.89, 48.2693, 0.00472101, 37.5939
2358, 0.0764824, 16.2836, 2687.91, 200.514, 543.89, 48.265, 0.00472101, 37.5939
2359, 0.0764182, 16.2836, 2687.92, 200.514, 543.89, 48.2607, 0.00472101, 37.5939
2360, 0.0763543, 16.2836, 2687.92, 200.514, 543.89, 48.2564, 0.00472101, 37.5939
2361, 0.0762905, 16.2836, 2687.92, 200.514, 543.89, 48.2522, 0.00472101, 37.5939
2362, 0.076227, 16.2836, 2687.93, 200.514, 543.89, 48.2479, 0.00472101, 37.5939
2363, 0.0761637, 16.2836, 2687.93, 200.515, 543.89, 48.2437, 0.00472101, 37.5939
2364, 0.0761006, 16.2836, 2687.93, 200.515, 543.89, 48.2395, 0.00472101, 37.5939
2365, 0.0760376, 16.2836, 2687.93, 200.515, 543.89, 48.2353, 0.00472101, 37.5939
2366, 0.075975, 16.2836, 2687.94, 200.515, 543.89, 48.2311, 0.00472101, 37.5939
2367, 0.0759125, 16.2836, 2687.94, 200.515, 543.89, 48.2269, 0.00472101, 37.5939
2368, 0.0758502, 16.2836, 2687.94, 200.516, 543.89, 48.2228, 0.00472101, 37.5939
2369, 0.0757881, 16.2836, 2687.95, 200.516, 543.89, 48.2187, 0.00472101, 37.5939
2370, 0.0757263, 16.2836, 2687.95, 200.516, 543.89, 48.2145, 0.00472101, 37.5939
2371, 0.0756646, 16.2836, 2687.95, 200.516, 543.89, 48.2104, 0.00472101, 37.5939
2372, 0.0756031, 16.2836, 2687.95, 200.516, 543.89, 48.2063, 0.00472101, 37.5939
2373, 0.0755419, 16.2836, 2687.96, 200.516, 543.89, 48.2022, 0.00472101, 37.5939
2374, 0.0754809, 16.2836, 2687.96, 200.517, 543.89, 48.1982, 0.00472101, 37.5939
2375, 0.07542, 16.2836, 2687.96, 200.517, 543.89, 48.1941, 0.00472101, 37.5939
2376, 0.0753594, 16.2836, 2687.96, 200.517, 543.89, 48.1901, 0.00472101, 37.5939
2377, 0.0752989, 16.2836, 2687.97, 200.517, 543.89, 48.186, 0.00472101, 37.5939
2378, 0.0752387, 16.2836, 2687.97, 200.517, 543.89, 48.182, 0.00472101, 37.5939
2379, 0.0751787, 16.2836, 2687.97, 200.517, 543.89, 48.178, 0.00472102, 37.5939
2380, 0.0751188, 16.2836, 2687.98, 200.518, 543.89, 48.174, 0.00472102, 37.5939
2381, 0.0750592, 16.2836, 2687.98, 200.518, 543.89, 48.17, 0.00472102, 37.5939
2382, 0.0749998, 16.2836, 2687.98, 200.518, 543.889, 48.1661, 0.00472102, 37.5939
2383, 0.0749405, 16.2836, 2687.98, 200.518, 543.889, 48.1621, 0.00472102, 37.5939
2384, 0.0748815, 16.2836, 2687.99, 200.518, 543.889, 48.1582, 0.00472102, 37.5939
2385, 0.0748226, 16.2836, 2687.99, 200.518, 543.889, 48.1542, 0.00472102, 37.5939
2386, 0.074764, 16.2836, 2687.99, 200.519, 543.889, 48.1503, 0.00472102, 37.5939
2387, 0.0747055, 16.2836, 2687.99, 200.519, 543.889, 48.1464, 0.00472102, 37.5939
2388, 0.0746472, 16.2836, 2688.0, 200.519, 543.889, 48.1425, 0.00472102, 37.5939
2389, 0.0745892, 16.2836, 2688.0, 200.519, 543.889, 48.1387, 0.00472102, 37.5939
2390, 0.0745313, 16.2836, 2688.0, 200.519, 543.889, 48.1348, 0.00472102, 37.5939
2391, 0.0744736, 16.2836, 2688.0, 200.519, 543.889, 48.131, 0.00472102, 37.5939
2392, 0.0744161, 16.2836, 2688.01, 200.52, 543.889, 48.1271, 0.00472102, 37.5939
2393, 0.0743588, 16.2836, 2688.01, 200.52, 543.889, 48.1233, 0.00472102, 37.5939
2394, 0.0743017, 16.2836, 2688.01, 200.52, 543.889, 48.1195, 0.00472102, 37.5939
2395, 0.0742448, 16.2836, 2688.02, 200.52, 543.889, 48.1157, 0.00472102, 37.5939
2396, 0.0741881, 16.2836, 2688.02, 200.52, 543.889, 48.1119, 0.00472102, 37.5939
2397, 0.0741315, 16.2836, 2688.02, 200.52, 543.889, 48.1081, 0.00472102, 37.5939
2398, 0.0740752, 16.2836, 2688.02, 200.521, 543.889, 48.1044, 0.00472102, 37.5939
2399, 0.074019, 16.2836, 2688.03, 200.521, 543.889, 48.1006, 0.00472102, 37.5939
2400, 0.073963, 16.2836, 2688.03, 200.521, 543.889, 48.0969, 0.00472102, 37.5939
2401, 0.0739073, 16.2836, 2688.03, 200.521, 543.889, 48.0932, 0.00472102, 37.5939
2402, 0.0738517, 16.2836, 2688.03, 200.521, 543.889, 48.0895, 0.00472102, 37.5939
2403, 0.0737962, 16.2836, 2688.04, 200.521, 543.889, 48.0858, 0.00472102, 37.5939
2404, 0.073741, 16.2836, 2688.04, 200.522, 543.889, 48.0821, 0.00472102, 37.5939
2405, 0.0736859, 16.2836, 2688.04, 200.522, 543.889, 48.0784, 0.00472102, 37.5939
2406, 0.0736311, 16.2836, 2688.04, 200.522, 543.889, 48.0748, 0.00472102, 37.5939
2407, 0.0735764, 16.2836, 2688.05, 200.522, 543.889, 48.0711, 0.00472102, 37.5939
2408, 0.0735219, 16.2836, 2688.05, 200.522, 543.889, 48.0675, 0.00472102, 37.5939
2409, 0.0734676, 16.2836, 2688.05, 200.522, 543.889, 48.0639, 0.00472102, 37.5939
2410, 0.0734134, 16.2836, 2688.05, 200.523, 543.889, 48.0602, 0.00472102, 37.5939
2411, 0.0733595, 16.2836, 2688.06, 200.523, 543.889, 48.0566, 0.00472102, 37.5939
2412, 0.0733057, 16.2836, 2688.06, 200.523, 543.889, 48.0531, 0.00472102, 37.5939
2413, 0.0732521, 16.2836, 2688.06, 200.523, 543.889, 48.0495, 0.00472102, 37.5939
2414, 0.0731986, 16.2836, 2688.06, 200.523, 543.889, 48.0459, 0.00472102, 37.5939
2415, 0.0731454, 16.2836, 2688.07, 200.523, 543.889, 48.0424, 0.00472102, 37.5939
2416, 0.0730923, 16.2836, 2688.07, 200.523, 543.888, 48.0388, 0.00472102, 37.5939
2417, 0.0730394, 16.2836, 2688.07, 200.524, 543.888, 48.0353, 0.00472102, 37.5939
2418, 0.0729867, 16.2836, 2688.07, 200.524, 543.888, 48.0318, 0.00472102, 37.5939
2419, 0.0729342, 16.2836, 2688.07, 200.524, 543.888, 48.0283, 0.00472102, 37.5939
2420, 0.0728818, 16.2836, 2688.08, 200.524, 543.888, 48.0248, 0.00472102, 37.5939
2421, 0.0728296, 16.2836, 2688.08, 200.524, 543.888, 48.0213, 0.00472102, 37.5939
2422, 0.0727776, 16.2836, 2688.08, 200.524, 543.888, 48.0178, 0.00472102, 37.5939
2423, 0.0727257, 16.2836, 2688.08, 200.524, 543.888, 48.0144, 0.00472102, 37.5939
2424, 0.0726741, 16.2836, 2688.09, 200.525, 543.888, 48.0109, 0.00472102, 37.5939
2425, 0.0726226, 16.2836, 2688.09, 200.525, 543.888, 48.0075, 0.00472103, 37.5939
2426, 0.0725712, 16.2836, 2688.09, 200.525, 543.888, 48.0041, 0.00472103, 37.5939
2427, 0.0725201, 16.2836, 2688.09, 200.525, 543.888, 48.0007, 0.00472103, 37.5939
2428, 0.0724691, 16.2836, 2688.1, 200.525, 543.888, 47.9973, 0.00472103, 37.5939
2429, 0.0724183, 16.2836, 2688.1, 200.525, 543.888, 47.9939, 0.00472103, 37.5939
2430, 0.0723676, 16.2836, 2688.1, 200.525, 543.888, 47.9905, 0.00472103, 37.5939
2431, 0.0723171, 16.2836, 2688.1, 200.526, 543.888, 47.9871, 0.00472103, 37.5939
2432, 0.0722668, 16.2836, 2688.11, 200.526, 543.888, 47.9838, 0.00472103, 37.5939
2433, 0.0722167, 16.2836, 2688.11, 200.526, 543.888, 47.9804, 0.00472103, 37.5939
2434, 0.0721667, 16.2836, 2688.11, 200.526, 543.888, 47.9771, 0.00472103, 37.5939
2435, 0.0721169, 16.2836, 2688.11, 200.526, 543.888, 47.9738, 0.00472103, 37.5939
2436, 0.0720672, 16.2836, 2688.11, 200.526, 543.888, 47.9705, 0.00472103, 37.5939
2437, 0.0720178, 16.2836, 2688.12, 200.526, 543.888, 47.9672, 0.00472103, 37.5939
2438, 0.0719684, 16.2836, 2688.12, 200.527, 543.888, 47.9639, 0.00472103, 37.5939
2439, 0.0719193, 16.2836, 2688.12, 200.527, 543.888, 47.9606, 0.00472103, 37.5939
2440, 0.0718703, 16.2836, 2688.12, 200.527, 543.888, 47.9573, 0.00472103, 37.5939
2441, 0.0718215, 16.2836, 2688.13, 200.527, 543.888, 47.9541, 0.00472103, 37.5939
2442, 0.0717728, 16.2836, 2688.13, 200.527, 543.888, 47.9508, 0.00472103, 37.5939
2443, 0.0717243, 16.2836, 2688.13, 200.527, 543.888, 47.9476, 0.00472103, 37.5939
2444, 0.071676, 16.2836, 2688.13, 200.527, 543.888, 47.9444, 0.00472103, 37.5939
2445, 0.0716278, 16.2836, 2688.13, 200.528, 543.888, 47.9411, 0.00472103, 37.5939
2446, 0.0715798, 16.2836, 2688.14, 200.528, 543.888, 47.9379, 0.00472103, 37.5939
2447, 0.0715319, 16.2836, 2688.14, 200.528, 543.888, 47.9347, 0.00472103, 37.5939
2448, 0.0714842, 16.2836, 2688.14, 200.528, 543.888, 47.9316, 0.00472103, 37.5939
2449, 0.0714366, 16.2836, 2688.14, 200.528, 543.888, 47.9284, 0.00472103, 37.5939
2450, 0.0713893, 16.2836, 2688.15, 200.528, 543.888, 47.9252, 0.00472103, 37.5939
2451, 0.071342, 16.2836, 2688.15, 200.528, 543.888, 47.9221, 0.00472103, 37.5939
2452, 0.071295, 16.2836, 2688.15, 200.529, 543.888, 47.9189, 0.00472103, 37.5939
2453, 0.0712481, 16.2836, 2688.15, 200.529, 543.887, 47.9158, 0.00472103, 37.5939
2454, 0.0712013, 16.2836, 2688.15, 200.529, 543.887, 47.9127, 0.00472103, 37.5939
2455, 0.0711547, 16.2836, 2688.16, 200.529, 543.887, 47.9096, 0.00472103, 37.5939
2456, 0.0711083, 16.2836, 2688.16, 200.529, 543.887, 47.9065, 0.00472103, 37.5939
2457, 0.071062, 16.2836, 2688.16, 200.529, 543.887, 47.9034, 0.00472103, 37.5939
2458, 0.0710158, 16.2836, 2688.16, 200.529, 543.887, 47.9003, 0.00472103, 37.5939
2459, 0.0709698, 16.2836, 2688.16, 200.529, 543.887, 47.8973, 0.00472103, 37.5939
2460, 0.070924, 16.2836, 2688.17, 200.53, 543.887, 47.8942, 0.00472103, 37.5939
2461, 0.0708783, 16.2836, 2688.17, 200.53, 543.887, 47.8912, 0.00472103, 37.5939
2462, 0.0708328, 16.2836, 2688.17, 200.53, 543.887, 47.8881, 0.00472103, 37.5939
2463, 0.0707874, 16.2836, 2688.17, 200.53, 543.887, 47.8851, 0.00472103, 37.5939
2464, 0.0707422, 16.2836, 2688.17, 200.53, 543.887, 47.8821, 0.00472103, 37.5939
2465, 0.0706971, 16.2836, 2688.18, 200.53, 543.887, 47.8791, 0.00472103, 37.5939
2466, 0.0706522, 16.2836, 2688.18, 200.53, 543.887, 47.8761, 0.00472103, 37.5939
2467, 0.0706074, 16.2836, 2688.18, 200.531, 543.887, 47.8731, 0.00472103, 37.5939
2468, 0.0705628, 16.2836, 2688.18, 200.531, 543.887, 47.8701, 0.00472103, 37.5939
2469, 0.0705183, 16.2836, 2688.18, 200.531, 543.887, 47.8671, 0.00472103, 37.5939
2470, 0.070474, 16.2836, 2688.19, 200.531, 543.887, 47.8642, 0.00472103, 37.5939
2471, 0.0704298, 16.2836, 2688.19, 200.531, 543.887, 47.8612, 0.00472103, 37.5939
2472, 0.0703858, 16.2836, 2688.19, 200.531, 543.887, 47.8583, 0.00472103, 37.5939
2473, 0.0703419, 16.2836, 2688.19, 200.531, 543.887, 47.8554, 0.00472103, 37.5939
2474, 0.0702982, 16.2836, 2688.19, 200.531, 543.887, 47.8525, 0.00472103, 37.5939
2475, 0.0702546, 16.2836, 2688.2, 200.532, 543.887, 47.8496, 0.00472103, 37.5939
2476, 0.0702111, 16.2836, 2688.2, 200.532, 543.887, 47.8467, 0.00472103, 37.5939
2477, 0.0701678, 16.2836, 2688.2, 200.532, 543.887, 47.8438, 0.00472104, 37.5939
2478, 0.0701247, 16.2836, 2688.2, 200.532, 543.887, 47.8409, 0.00472104, 37.5939
2479, 0.0700816, 16.2836, 2688.2, 200.532, 543.887, 47.838, 0.00472104, 37.5939
2480, 0.0700388, 16.2836, 2688.21, 200.532, 543.887, 47.8352, 0.00472104, 37.5939
2481, 0.069996, 16.2836, 2688.21, 200.532, 543.887, 47.8323, 0.00472104, 37.5939
2482, 0.0699534, 16.2836, 2688.21, 200.532, 543.887, 47.8295, 0.00472104, 37.5939
2483, 0.069911, 16.2836, 2688.21, 200.533, 543.887, 47.8266, 0.00472104, 37.5939
2484, 0.0698687, 16.2836, 2688.21, 200.533, 543.887, 47.8238, 0.00472104, 37.5939
2485, 0.0698265, 16.2836, 2688.22, 200.533, 543.887, 47.821, 0.00472104, 37.5939
2486, 0.0697845, 16.2836, 2688.22, 200.533, 543.887, 47.8182, 0.00472104, 37.5939
2487, 0.0697426, 16.2836, 2688.22, 200.533, 543.887, 47.8154, 0.00472104, 37.5939
2488, 0.0697009, 16.2836, 2688.22, 200.533, 543.887, 47.8126, 0.00472104, 37.5939
2489, 0.0696592, 16.2836, 2688.22, 200.533, 543.887, 47.8099, 0.00472104, 37.5939
2490, 0.0696178, 16.2836, 2688.23, 200.533, 543.887, 47.8071, 0.00472104, 37.5939
2491, 0.0695764, 16.2836, 2688.23, 200.533, 543.887, 47.8043, 0.00472104, 37.5939
2492, 0.0695352, 16.2836, 2688.23, 200.534, 543.887, 47.8016, 0.00472104, 37.5939
2493, 0.0694942, 16.2836, 2688.23, 200.534, 543.887, 47.7988, 0.00472104, 37.5939
2494, 0.0694533, 16.2836, 2688.23, 200.534, 543.887, 47.7961, 0.00472104, 37.5939
2495, 0.0694125, 16.2836, 2688.23, 200.534, 543.887, 47.7934, 0.00472104, 37.5939
2496, 0.0693718, 16.2836, 2688.24, 200.534, 543.886, 47.7907, 0.00472104, 37.5939
2497, 0.0693313, 16.2836, 2688.24, 200.534, 543.886, 47.788, 0.00472104, 37.5939
2498, 0.0692909, 16.2836, 2688.24, 200.534, 543.886, 47.7853, 0.00472104, 37.5939
2499, 0.0692507, 16.2836, 2688.24, 200.534, 543.886, 47.7826, 0.00472104, 37.5939
2500, 0.0692106, 16.2836, 2688.24, 200.535, 543.886, 47.7799, 0.00472104, 37.5939
2501, 0.0691706, 16.2836, 2688.25, 200.535, 543.886, 47.7773, 0.00472104, 37.5939
2502, 0.0691308, 16.2836, 2688.25, 200.535, 543.886, 47.7746, 0.00472104, 37.5939
2503, 0.0690911, 16.2836, 2688.25, 200.535, 543.886, 47.772, 0.00472104, 37.5939
2504, 0.0690515, 16.2836, 2688.25, 200.535, 543.886, 47.7693, 0.00472104, 37.5939
2505, 0.069012, 16.2836, 2688.25, 200.535, 543.886, 47.7667, 0.00472104, 37.5939
2506, 0.0689727, 16.2836, 2688.25, 200.535, 543.886, 47.7641, 0.00472104, 37.5939
2507, 0.0689335, 16.2836, 2688.26, 200.535, 543.886, 47.7615, 0.00472104, 37.5939
2508, 0.0688945, 16.2836, 2688.26, 200.535, 543.886, 47.7589, 0.00472104, 37.5939
2509, 0.0688556, 16.2836, 2688.26, 200.536, 543.886, 47.7563, 0.00472104, 37.5939
2510, 0.0688168, 16.2836, 2688.26, 200.536, 543.886, 47.7537, 0.00472104, 37.5939
2511, 0.0687781, 16.2836, 2688.26, 200.536, 543.886, 47.7511, 0.00472104, 37.5939
2512, 0.0687396, 16.2836, 2688.27, 200.536, 543.886, 47.7485, 0.00472104, 37.5939
2513, 0.0687011, 16.2836, 2688.27, 200.536, 543.886, 47.746, 0.00472104, 37.5939
2514, 0.0686629, 16.2836, 2688.27, 200.536, 543.886, 47.7434, 0.00472104, 37.5939
2515, 0.0686247, 16.2836, 2688.27, 200.536, 543.886, 47.7409, 0.00472104, 37.5939
2516, 0.0685867, 16.2836, 2688.27, 200.536, 543.886, 47.7383, 0.00472104, 37.5939
2517, 0.0685488, 16.2836, 2688.27, 200.536, 543.886, 47.7358, 0.00472104, 37.5939
2518, 0.068511, 16.2836, 2688.28, 200.537, 543.886, 47.7333, 0.00472104, 37.5939
2519, 0.0684734, 16.2836, 2688.28, 200.537, 543.886, 47.7308, 0.00472104, 37.5939
2520, 0.0684358, 16.2836, 2688.28, 200.537, 543.886, 47.7283, 0.00472104, 37.5939
2521, 0.0683984, 16.2836, 2688.28, 200.537, 543.886, 47.7258, 0.00472104, 37.5939
2522, 0.0683612, 16.2836, 2688.28, 200.537, 543.886, 47.7233, 0.00472104, 37.5939
2523, 0.068324, 16.2836, 2688.28, 200.537, 543.886, 47.7208, 0.00472104, 37.594
