time,MP,FC,F2,CIA,FS,F3,O2,FM
2405, 1192.23, 18.5448, 5447.59, 100.018, 273.181, 101.208, 0.00505707, 467.216
2406, 1192.05, 18.5448, 5447.74, 100.019, 273.181, 101.204, 0.00505707, 467.217
2407, 1191.87, 18.5448, 5447.89, 100.02, 273.181, 101.2, 0.00505707, 467.217
2408, 1191.69, 18.5448, 5448.04, 100.021, 273.181, 101.197, 0.00505707, 467.218
2409, 1191.51, 18.5448, 5448.19, 100.022, 273.181, 101.193, 0.00505707, 467.218
2410, 1191.33, 18.5448, 5448.34, 100.023, 273.181, 101.19, 0.00505707, 467.218
2411, 1191.15, 18.5448, 5448.49, 100.024, 273.181, 101.186, 0.00505707, 467.219
2412, 1190.97, 18.5448, 5448.63, 100.024, 273.181, 101.183, 0.00505707, 467.219
2413, 1190.79, 18.5448, 5448.78, 100.025, 273.181, 101.179, 0.00505707, 467.22
2414, 1190.61, 18.5448, 5448.93, 100.026, 273.181, 101.175, 0.00505707, 467.22
2415, 1190.43, 18.5448, 5449.08, 100.027, 273.181, 101.172, 0.00505707, 467.221
2416, 1190.25, 18.5448, 5449.22, 100.028, 273.181, 101.168, 0.00505707, 467.221
2417, 1190.08, 18.5448, 5449.37, 100.029, 273.181, 101.165, 0.00505707, 467.222
2418, 1189.9, 18.5448, 5449.52, 100.029, 273.18, 101.161, 0.00505706, 467.222
2419, 1189.72, 18.5448, 5449.66, 100.03, 273.18, 101.158, 0.00505706, 467.223
2420, 1189.55, 18.5448, 5449.81, 100.031, 273.18, 101.154, 0.00505706, 467.223
2421, 1189.37, 18.5448, 5449.96, 100.032, 273.18, 101.151, 0.00505706, 467.223
2422, 1189.19, 18.5448, 5450.1, 100.033, 273.18, 101.147, 0.00505706, 467.224
2423, 1189.02, 18.5448, 5450.25, 100.034, 273.18, 101.144, 0.00505706, 467.224
2424, 1188.84, 18.5448, 5450.39, 100.034, 273.18, 101.14, 0.00505706, 467.225
2425, 1188.67, 18.5448, 5450.54, 100.035, 273.18, 101.137, 0.00505706, 467.225
2426, 1188.49, 18.5448, 5450.68, 100.036, 273.18, 101.134, 0.00505706, 467.226
2427, 1188.32, 18.5448, 5450.82, 100.037, 273.18, 101.13, 0.00505706, 467.226
2428, 1188.15, 18.5448, 5450.97, 100.038, 273.18, 101.127, 0.00505706, 467.226
2429, 1187.97, 18.5448, 5451.11, 100.039, 273.18, 101.123, 0.00505706, 467.227
2430, 1187.8, 18.5448, 5451.25, 100.039, 273.18, 101.12, 0.00505706, 467.227
2431, 1187.63, 18.5448, 5451.4, 100.04, 273.18, 101.116, 0.00505705, 467.228
2432, 1187.46, 18.5448, 5451.54, 100.041, 273.18, 101.113, 0.00505705, 467.228
2433, 1187.29, 18.5448, 5451.68, 100.042, 273.18, 101.11, 0.00505705, 467.229
2434, 1187.11, 18.5448, 5451.82, 100.043, 273.18, 101.106, 0.00505705, 467.229
2435, 1186.94, 18.5448, 5451.96, 100.043, 273.18, 101.103, 0.00505705, 467.229
2436, 1186.77, 18.5448, 5452.11, 100.044, 273.18, 101.099, 0.00505705, 467.23
2437, 1186.6, 18.5448, 5452.25, 100.045, 273.18, 101.096, 0.00505705, 467.23
2438, 1186.43, 18.5448, 5452.39, 100.046, 273.18, 101.093, 0.00505705, 467.231
2439, 1186.26, 18.5448, 5452.53, 100.047, 273.18, 101.089, 0.00505705, 467.231
2440, 1186.09, 18.5448, 5452.67, 100.048, 273.18, 101.086, 0.00505705, 467.232
2441, 1185.92, 18.5448, 5452.81, 100.048, 273.18, 101.083, 0.00505705, 467.232
2442, 1185.75, 18.5448, 5452.95, 100.049, 273.179, 101.079, 0.00505705, 467.232
2443, 1185.59, 18.5448, 5453.09, 100.05, 273.179, 101.076, 0.00505705, 467.233
2444, 1185.42, 18.5448, 5453.23, 100.051, 273.179, 101.073, 0.00505705, 467.233
2445, 1185.25, 18.5448, 5453.37, 100.052, 273.179, 101.069, 0.00505704, 467.234
2446, 1185.08, 18.5448, 5453.5, 100.052, 273.179, 101.066, 0.00505704, 467.234
2447, 1184.92, 18.5448, 5453.64, 100.053, 273.179, 101.063, 0.00505704, 467.234
2448, 1184.75, 18.5448, 5453.78, 100.054, 273.179, 101.059, 0.00505704, 467.235
2449, 1184.58, 18.5448, 5453.92, 100.055, 273.179, 101.056, 0.00505704, 467.235
2450, 1184.42, 18.5448, 5454.06, 100.055, 273.179, 101.053, 0.00505704, 467.236
2451, 1184.25, 18.5448, 5454.19, 100.056, 273.179, 101.05, 0.00505704, 467.236
2452, 1184.09, 18.5448, 5454.33, 100.057, 273.179, 101.046, 0.00505704, 467.236
2453, 1183.92, 18.5448, 5454.47, 100.058, 273.179, 101.043, 0.00505704, 467.237
2454, 1183.76, 18.5448, 5454.6, 100.059, 273.179, 101.04, 0.00505704, 467.237
2455, 1183.59, 18.5448, 5454.74, 100.059, 273.179, 101.036, 0.00505704, 467.238
2456, 1183.43, 18.5447, 5454.87, 100.06, 273.179, 101.033, 0.00505704, 467.238
2457, 1183.26, 18.5447, 5455.01, 100.061, 273.179, 101.03, 0.00505704, 467.238
2458, 1183.1, 18.5447, 5455.14, 100.062, 273.179, 101.027, 0.00505704, 467.239
2459, 1182.94, 18.5447, 5455.28, 100.062, 273.179, 101.024, 0.00505704, 467.239
2460, 1182.77, 18.5447, 5455.41, 100.063, 273.179, 101.02, 0.00505703, 467.24
2461, 1182.61, 18.5447, 5455.55, 100.064, 273.179, 101.017, 0.00505703, 467.24
2462, 1182.45, 18.5447, 5455.68, 100.065, 273.179, 101.014, 0.00505703, 467.24
2463, 1182.29, 18.5447, 5455.82, 100.066, 273.179, 101.011, 0.00505703, 467.241
2464, 1182.13, 18.5447, 5455.95, 100.066, 273.179, 101.007, 0.00505703, 467.241
2465, 1181.97, 18.5447, 5456.08, 100.067, 273.179, 101.004, 0.00505703, 467.242
2466, 1181.8, 18.5447, 5456.22, 100.068, 273.179, 101.001, 0.00505703, 467.242
2467, 1181.64, 18.5447, 5456.35, 100.069, 273.179, 100.998, 0.00505703, 467.242
2468, 1181.48, 18.5447, 5456.48, 100.069, 273.179, 100.995, 0.00505703, 467.243
2469, 1181.32, 18.5447, 5456.61, 100.07, 273.178, 100.992, 0.00505703, 467.243
2470, 1181.16, 18.5447, 5456.75, 100.071, 273.178, 100.988, 0.00505703, 467.244
2471, 1181.01, 18.5447, 5456.88, 100.072, 273.178, 100.985, 0.00505703, 467.244
2472, 1180.85, 18.5447, 5457.01, 100.072, 273.178, 100.982, 0.00505703, 467.244
2473, 1180.69, 18.5447, 5457.14, 100.073, 273.178, 100.979, 0.00505703, 467.245
2474, 1180.53, 18.5447, 5457.27, 100.074, 273.178, 100.976, 0.00505703, 467.245
2475, 1180.37, 18.5447, 5457.4, 100.075, 273.178, 100.973, 0.00505702, 467.245
2476, 1180.21, 18.5447, 5457.53, 100.075, 273.178, 100.97, 0.00505702, 467.246
2477, 1180.06, 18.5447, 5457.66, 100.076, 273.178, 100.967, 0.00505702, 467.246
2478, 1179.9, 18.5447, 5457.79, 100.077, 273.178, 100.963, 0.00505702, 467.246
2479, 1179.74, 18.5447, 5457.92, 100.078, 273.178, 100.96, 0.00505702, 467.247
2480, 1179.59, 18.5447, 5458.05, 100.078, 273.178, 100.957, 0.00505702, 467.247
2481, 1179.43, 18.5447, 5458.18, 100.079, 273.178, 100.954, 0.00505702, 467.248
2482, 1179.28, 18.5447, 5458.31, 100.08, 273.178, 100.951, 0.00505702, 467.248
2483, 1179.12, 18.5447, 5458.44, 100.081, 273.178, 100.948, 0.00505702, 467.248
2484, 1178.97, 18.5447, 5458.57, 100.081, 273.178, 100.945, 0.00505702, 467.249
2485, 1178.81, 18.5447, 5458.69, 100.082, 273.178, 100.942, 0.00505702, 467.249
2486, 1178.66, 18.5447, 5458.82, 100.083, 273.178, 100.939, 0.00505702, 467.249
2487, 1178.5, 18.5447, 5458.95, 100.084, 273.178, 100.936, 0.00505702, 467.25
2488, 1178.35, 18.5447, 5459.08, 100.084, 273.178, 100.933, 0.00505702, 467.25
2489, 1178.19, 18.5447, 5459.2, 100.085, 273.178, 100.93, 0.00505702, 467.25
2490, 1178.04, 18.5447, 5459.33, 100.086, 273.178, 100.927, 0.00505702, 467.251
2491, 1177.89, 18.5447, 5459.46, 100.086, 273.178, 100.924, 0.00505702, 467.251
2492, 1177.74, 18.5447, 5459.58, 100.087, 273.178, 100.921, 0.00505701, 467.252
2493, 1177.58, 18.5447, 5459.71, 100.088, 273.178, 100.918, 0.00505701, 467.252
2494, 1177.43, 18.5447, 5459.84, 100.089, 273.178, 100.915, 0.00505701, 467.252
2495, 1177.28, 18.5447, 5459.96, 100.089, 273.178, 100.912, 0.00505701, 467.253
2496, 1177.13, 18.5447, 5460.09, 100.09, 273.178, 100.909, 0.00505701, 467.253
2497, 1176.98, 18.5447, 5460.21, 100.091, 273.178, 100.906, 0.00505701, 467.253
2498, 1176.83, 18.5447, 5460.34, 100.091, 273.178, 100.903, 0.00505701, 467.254
2499, 1176.68, 18.5447, 5460.46, 100.092, 273.177, 100.9, 0.00505701, 467.254
2500, 1176.53, 18.5447, 5460.58, 100.093, 273.177, 100.897, 0.00505701, 467.254
2501, 1176.38, 18.5447, 5460.71, 100.094, 273.177, 100.894, 0.00505701, 467.255
2502, 1176.23, 18.5447, 5460.83, 100.094, 273.177, 100.891, 0.00505701, 467.255
2503, 1176.08, 18.5447, 5460.96, 100.095, 273.177, 100.888, 0.00505701, 467.255
2504, 1175.93, 18.5447, 5461.08, 100.096, 273.177, 100.885, 0.00505701, 467.256
2505, 1175.78, 18.5447, 5461.2, 100.096, 273.177, 100.882, 0.00505701, 467.256
2506, 1175.63, 18.5447, 5461.33, 100.097, 273.177, 100.879, 0.00505701, 467.256
2507, 1175.48, 18.5447, 5461.45, 100.098, 273.177, 100.876, 0.00505701, 467.257
2508, 1175.34, 18.5447, 5461.57, 100.099, 273.177, 100.873, 0.00505701, 467.257
2509, 1175.19, 18.5447, 5461.69, 100.099, 273.177, 100.87, 0.00505701, 467.257
2510, 1175.04, 18.5447, 5461.81, 100.1, 273.177, 100.867, 0.005057, 467.258
2511, 1174.89, 18.5447, 5461.94, 100.101, 273.177, 100.865, 0.005057, 467.258
2512, 1174.75, 18.5447, 5462.06, 100.101, 273.177, 100.862, 0.005057, 467.258
2513, 1174.6, 18.5447, 5462.18, 100.102, 273.177, 100.859, 0.005057, 467.259
2514, 1174.45, 18.5447, 5462.3, 100.103, 273.177, 100.856, 0.005057, 467.259
2515, 1174.31, 18.5447, 5462.42, 100.103, 273.177, 100.853, 0.005057, 467.259
2516, 1174.16, 18.5447, 5462.54, 100.104, 273.177, 100.85, 0.005057, 467.26
2517, 1174.02, 18.5447, 5462.66, 100.105, 273.177, 100.847, 0.005057, 467.26
2518, 1173.87, 18.5447, 5462.78, 100.105, 273.177, 100.844, 0.005057, 467.26
2519, 1173.73, 18.5447, 5462.9, 100.106, 273.177, 100.842, 0.005057, 467.261
2520, 1173.59, 18.5447, 5463.02, 100.107, 273.177, 100.839, 0.005057, 467.261
2521, 1173.44, 18.5446, 5463.14, 100.108, 273.177, 100.836, 0.005057, 467.261
2522, 1173.3, 18.5446, 5463.26, 100.108, 273.177, 100.833, 0.005057, 467.262
2523, 1173.15, 18.5446, 5463.38, 100.109, 273.177, 100.83, 0.005057, 467.262
2524, 1173.01, 18.5446, 5463.49, 100.11, 273.177, 100.827, 0.005057, 467.262
2525, 1172.87, 18.5446, 5463.61, 100.11, 273.177, 100.825, 0.005057, 467.262
2526, 1172.73, 18.5446, 5463.73, 100.111, 273.177, 100.822, 0.005057, 467.263
2527, 1172.58, 18.5446, 5463.85, 100.112, 273.177, 100.819, 0.005057, 467.263
2528, 1172.44, 18.5446, 5463.97, 100.112, 273.177, 100.816, 0.005057, 467.263
2529, 1172.3, 18.5446, 5464.08, 100.113, 273.177, 100.813, 0.00505699, 467.264
2530, 1172.16, 18.5446, 5464.2, 100.114, 273.177, 100.811, 0.00505699, 467.264
2531, 1172.02, 18.5446, 5464.32, 100.114, 273.177, 100.808, 0.00505699, 467.264
2532, 1171.88, 18.5446, 5464.43, 100.115, 273.177, 100.805, 0.00505699, 467.265
2533, 1171.74, 18.5446, 5464.55, 100.116, 273.176, 100.802, 0.00505699, 467.265
2534, 1171.6, 18.5446, 5464.67, 100.116, 273.176, 100.799, 0.00505699, 467.265
2535, 1171.46, 18.5446, 5464.78, 100.117, 273.176, 100.797, 0.00505699, 467.266
2536, 1171.32, 18.5446, 5464.9, 100.118, 273.176, 100.794, 0.00505699, 467.266
2537, 1171.18, 18.5446, 5465.01, 100.118, 273.176, 100.791, 0.00505699, 467.266
2538, 1171.04, 18.5446, 5465.13, 100.119, 273.176, 100.788, 0.00505699, 467.266
2539, 1170.9, 18.5446, 5465.24, 100.12, 273.176, 100.786, 0.00505699, 467.267
2540, 1170.76, 18.5446, 5465.36, 100.12, 273.176, 100.783, 0.00505699, 467.267
2541, 1170.62, 18.5446, 5465.47, 100.121, 273.176, 100.78, 0.00505699, 467.267
2542, 1170.48, 18.5446, 5465.59, 100.122, 273.176, 100.777, 0.00505699, 467.268
2543, 1170.35, 18.5446, 5465.7, 100.122, 273.176, 100.775, 0.00505699, 467.268
2544, 1170.21, 18.5446, 5465.81, 100.123, 273.176, 100.772, 0.00505699, 467.268
2545, 1170.07, 18.5446, 5465.93, 100.123, 273.176, 100.769, 0.00505699, 467.269
2546, 1169.93, 18.5446, 5466.04, 100.124, 273.176, 100.767, 0.00505699, 467.269
2547, 1169.8, 18.5446, 5466.15, 100.125, 273.176, 100.764, 0.00505699, 467.269
2548, 1169.66, 18.5446, 5466.27, 100.125, 273.176, 100.761, 0.00505699, 467.269
2549, 1169.53, 18.5446, 5466.38, 100.126, 273.176, 100.759, 0.00505699, 467.27
2550, 1169.39, 18.5446, 5466.49, 100.127, 273.176, 100.756, 0.00505698, 467.27
2551, 1169.25, 18.5446, 5466.6, 100.127, 273.176, 100.753, 0.00505698, 467.27
2552, 1169.12, 18.5446, 5466.72, 100.128, 273.176, 100.751, 0.00505698, 467.271
2553, 1168.98, 18.5446, 5466.83, 100.129, 273.176, 100.748, 0.00505698, 467.271
2554, 1168.85, 18.5446, 5466.94, 100.129, 273.176, 100.745, 0.00505698, 467.271
2555, 1168.71, 18.5446, 5467.05, 100.13, 273.176, 100.743, 0.00505698, 467.271
2556, 1168.58, 18.5446, 5467.16, 100.131, 273.176, 100.74, 0.00505698, 467.272
2557, 1168.45, 18.5446, 5467.27, 100.131, 273.176, 100.737, 0.00505698, 467.272
2558, 1168.31, 18.5446, 5467.38, 100.132, 273.176, 100.735, 0.00505698, 467.272
2559, 1168.18, 18.5446, 5467.49, 100.132, 273.176, 100.732, 0.00505698, 467.273
2560, 1168.05, 18.5446, 5467.6, 100.133, 273.176, 100.729, 0.00505698, 467.273
2561, 1167.91, 18.5446, 5467.71, 100.134, 273.176, 100.727, 0.00505698, 467.273
2562, 1167.78, 18.5446, 5467.82, 100.134, 273.176, 100.724, 0.00505698, 467.273
2563, 1167.65, 18.5446, 5467.93, 100.135, 273.176, 100.722, 0.00505698, 467.274
2564, 1167.52, 18.5446, 5468.04, 100.136, 273.176, 100.719, 0.00505698, 467.274
2565, 1167.38, 18.5446, 5468.15, 100.136, 273.176, 100.716, 0.00505698, 467.274
2566, 1167.25, 18.5446, 5468.26, 100.137, 273.176, 100.714, 0.00505698, 467.274
2567, 1167.12, 18.5446, 5468.37, 100.137, 273.176, 100.711, 0.00505698, 467.275
2568, 1166.99, 18.5446, 5468.48, 100.138, 273.176, 100.709, 0.00505698, 467.275
2569, 1166.86, 18.5446, 5468.58, 100.139, 273.176, 100.706, 0.00505698, 467.275
2570, 1166.73, 18.5446, 5468.69, 100.139, 273.176, 100.703, 0.00505698, 467.275
2571, 1166.6, 18.5446, 5468.8, 100.14, 273.176, 100.701, 0.00505698, 467.276
2572, 1166.47, 18.5446, 5468.91, 100.141, 273.176, 100.698, 0.00505698, 467.276
2573, 1166.34, 18.5446, 5469.01, 100.141, 273.176, 100.696, 0.00505697, 467.276
2574, 1166.21, 18.5446, 5469.12, 100.142, 273.175, 100.693, 0.00505697, 467.277
2575, 1166.08, 18.5446, 5469.23, 100.142, 273.175, 100.691, 0.00505697, 467.277
2576, 1165.95, 18.5446, 5469.34, 100.143, 273.175, 100.688, 0.00505697, 467.277
2577, 1165.82, 18.5446, 5469.44, 100.144, 273.175, 100.686, 0.00505697, 467.277
2578, 1165.7, 18.5446, 5469.55, 100.144, 273.175, 100.683, 0.00505697, 467.278
2579, 1165.57, 18.5446, 5469.65, 100.145, 273.175, 100.681, 0.00505697, 467.278
2580, 1165.44, 18.5446, 5469.76, 100.145, 273.175, 100.678, 0.00505697, 467.278
2581, 1165.31, 18.5446, 5469.87, 100.146, 273.175, 100.676, 0.00505697, 467.278
2582, 1165.18, 18.5446, 5469.97, 100.147, 273.175, 100.673, 0.00505697, 467.279
2583, 1165.06, 18.5446, 5470.08, 100.147, 273.175, 100.671, 0.00505697, 467.279
2584, 1164.93, 18.5446, 5470.18, 100.148, 273.175, 100.668, 0.00505697, 467.279
2585, 1164.8, 18.5446, 5470.29, 100.148, 273.175, 100.666, 0.00505697, 467.279
2586, 1164.68, 18.5446, 5470.39, 100.149, 273.175, 100.663, 0.00505697, 467.28
2587, 1164.55, 18.5446, 5470.5, 100.15, 273.175, 100.661, 0.00505697, 467.28
2588, 1164.43, 18.5446, 5470.6, 100.15, 273.175, 100.658, 0.00505697, 467.28
2589, 1164.3, 18.5446, 5470.7, 100.151, 273.175, 100.656, 0.00505697, 467.28
2590, 1164.17, 18.5446, 5470.81, 100.151, 273.175, 100.653, 0.00505697, 467.281
2591, 1164.05, 18.5446, 5470.91, 100.152, 273.175, 100.651, 0.00505697, 467.281
2592, 1163.92, 18.5446, 5471.01, 100.153, 273.175, 100.648, 0.00505697, 467.281
2593, 1163.8, 18.5446, 5471.12, 100.153, 273.175, 100.646, 0.00505697, 467.281
2594, 1163.68, 18.5446, 5471.22, 100.154, 273.175, 100.643, 0.00505697, 467.282
2595, 1163.55, 18.5446, 5471.32, 100.154, 273.175, 100.641, 0.00505697, 467.282
2596, 1163.43, 18.5446, 5471.42, 100.155, 273.175, 100.638, 0.00505697, 467.282
2597, 1163.3, 18.5446, 5471.53, 100.156, 273.175, 100.636, 0.00505697, 467.282
2598, 1163.18, 18.5446, 5471.63, 100.156, 273.175, 100.634, 0.00505697, 467.283
2599, 1163.06, 18.5446, 5471.73, 100.157, 273.175, 100.631, 0.00505696, 467.283
2600, 1162.93, 18.5446, 5471.83, 100.157, 273.175, 100.629, 0.00505696, 467.283
2601, 1162.81, 18.5446, 5471.93, 100.158, 273.175, 100.626, 0.00505696, 467.283
2602, 1162.69, 18.5446, 5472.04, 100.158, 273.175, 100.624, 0.00505696, 467.284
2603, 1162.57, 18.5446, 5472.14, 100.159, 273.175, 100.622, 0.00505696, 467.284
2604, 1162.45, 18.5446, 5472.24, 100.16, 273.175, 100.619, 0.00505696, 467.284
2605, 1162.32, 18.5446, 5472.34, 100.16, 273.175, 100.617, 0.00505696, 467.284
2606, 1162.2, 18.5446, 5472.44, 100.161, 273.175, 100.614, 0.00505696, 467.285
2607, 1162.08, 18.5446, 5472.54, 100.161, 273.175, 100.612, 0.00505696, 467.285
2608, 1161.96, 18.5446, 5472.64, 100.162, 273.175, 100.61, 0.00505696, 467.285
2609, 1161.84, 18.5446, 5472.74, 100.163, 273.175, 100.607, 0.00505696, 467.285
2610, 1161.72, 18.5446, 5472.84, 100.163, 273.175, 100.605, 0.00505696, 467.285
2611, 1161.6, 18.5446, 5472.94, 100.164, 273.175, 100.602, 0.00505696, 467.286
2612, 1161.48, 18.5446, 5473.04, 100.164, 273.175, 100.6, 0.00505696, 467.286
2613, 1161.36, 18.5445, 5473.14, 100.165, 273.175, 100.598, 0.00505696, 467.286
2614, 1161.24, 18.5445, 5473.24, 100.165, 273.175, 100.595, 0.00505696, 467.286
2615, 1161.12, 18.5445, 5473.33, 100.166, 273.175, 100.593, 0.00505696, 467.287
2616, 1161.0, 18.5445, 5473.43, 100.166, 273.175, 100.591, 0.00505696, 467.287
2617, 1160.88, 18.5445, 5473.53, 100.167, 273.175, 100.588, 0.00505696, 467.287
2618, 1160.77, 18.5445, 5473.63, 100.168, 273.175, 100.586, 0.00505696, 467.287
2619, 1160.65, 18.5445, 5473.73, 100.168, 273.175, 100.584, 0.00505696, 467.287
2620, 1160.53, 18.5445, 5473.82, 100.169, 273.175, 100.581, 0.00505696, 467.288
2621, 1160.41, 18.5445, 5473.92, 100.169, 273.175, 100.579, 0.00505696, 467.288
2622, 1160.29, 18.5445, 5474.02, 100.17, 273.175, 100.577, 0.00505696, 467.288
2623, 1160.18, 18.5445, 5474.12, 100.17, 273.174, 100.574, 0.00505696, 467.288
2624, 1160.06, 18.5445, 5474.21, 100.171, 273.174, 100.572, 0.00505696, 467.289
2625, 1159.94, 18.5445, 5474.31, 100.172, 273.174, 100.57, 0.00505696, 467.289
2626, 1159.83, 18.5445, 5474.41, 100.172, 273.174, 100.568, 0.00505696, 467.289
2627, 1159.71, 18.5445, 5474.5, 100.173, 273.174, 100.565, 0.00505695, 467.289
2628, 1159.59, 18.5445, 5474.6, 100.173, 273.174, 100.563, 0.00505695, 467.289
2629, 1159.48, 18.5445, 5474.69, 100.174, 273.174, 100.561, 0.00505695, 467.29
2630, 1159.36, 18.5445, 5474.79, 100.174, 273.174, 100.558, 0.00505695, 467.29
2631, 1159.25, 18.5445, 5474.89, 100.175, 273.174, 100.556, 0.00505695, 467.29
2632, 1159.13, 18.5445, 5474.98, 100.175, 273.174, 100.554, 0.00505695, 467.29
2633, 1159.02, 18.5445, 5475.08, 100.176, 273.174, 100.552, 0.00505695, 467.291
2634, 1158.9, 18.5445, 5475.17, 100.176, 273.174, 100.549, 0.00505695, 467.291
2635, 1158.79, 18.5445, 5475.27, 100.177, 273.174, 100.547, 0.00505695, 467.291
2636, 1158.67, 18.5445, 5475.36, 100.178, 273.174, 100.545, 0.00505695, 467.291
2637, 1158.56, 18.5445, 5475.45, 100.178, 273.174, 100.543, 0.00505695, 467.291
2638, 1158.45, 18.5445, 5475.55, 100.179, 273.174, 100.54, 0.00505695, 467.292
2639, 1158.33, 18.5445, 5475.64, 100.179, 273.174, 100.538, 0.00505695, 467.292
2640, 1158.22, 18.5445, 5475.74, 100.18, 273.174, 100.536, 0.00505695, 467.292
2641, 1158.1, 18.5445, 5475.83, 100.18, 273.174, 100.534, 0.00505695, 467.292
2642, 1157.99, 18.5445, 5475.92, 100.181, 273.174, 100.532, 0.00505695, 467.292
2643, 1157.88, 18.5445, 5476.02, 100.181, 273.174, 100.529, 0.00505695, 467.293
2644, 1157.77, 18.5445, 5476.11, 100.182, 273.174, 100.527, 0.00505695, 467.293
2645, 1157.65, 18.5445, 5476.2, 100.182, 273.174, 100.525, 0.00505695, 467.293
2646, 1157.54, 18.5445, 5476.3, 100.183, 273.174, 100.523, 0.00505695, 467.293
2647, 1157.43, 18.5445, 5476.39, 100.183, 273.174, 100.521, 0.00505695, 467.293
2648, 1157.32, 18.5445, 5476.48, 100.184, 273.174, 100.518, 0.00505695, 467.294
2649, 1157.21, 18.5445, 5476.57, 100.184, 273.174, 100.516, 0.00505695, 467.294
2650, 1157.1, 18.5445, 5476.66, 100.185, 273.174, 100.514, 0.00505695, 467.294
2651, 1156.99, 18.5445, 5476.76, 100.186, 273.174, 100.512, 0.00505695, 467.294
2652, 1156.88, 18.5445, 5476.85, 100.186, 273.174, 100.51, 0.00505695, 467.294
2653, 1156.76, 18.5445, 5476.94, 100.187, 273.174, 100.507, 0.00505695, 467.295
2654, 1156.65, 18.5445, 5477.03, 100.187, 273.174, 100.505, 0.00505695, 467.295
2655, 1156.54, 18.5445, 5477.12, 100.188, 273.174, 100.503, 0.00505695, 467.295
2656, 1156.43, 18.5445, 5477.21, 100.188, 273.174, 100.501, 0.00505695, 467.295
2657, 1156.33, 18.5445, 5477.3, 100.189, 273.174, 100.499, 0.00505695, 467.295
2658, 1156.22, 18.5445, 5477.39, 100.189, 273.174, 100.497, 0.00505695, 467.296
2659, 1156.11, 18.5445, 5477.48, 100.19, 273.174, 100.495, 0.00505695, 467.296
2660, 1156.0, 18.5445, 5477.57, 100.19, 273.174, 100.492, 0.00505694, 467.296
2661, 1155.89, 18.5445, 5477.66, 100.191, 273.174, 100.49, 0.00505694, 467.296
2662, 1155.78, 18.5445, 5477.75, 100.191, 273.174, 100.488, 0.00505694, 467.296
2663, 1155.67, 18.5445, 5477.84, 100.192, 273.174, 100.486, 0.00505694, 467.297
2664, 1155.56, 18.5445, 5477.93, 100.192, 273.174, 100.484, 0.00505694, 467.297
2665, 1155.46, 18.5445, 5478.02, 100.193, 273.174, 100.482, 0.00505694, 467.297
2666, 1155.35, 18.5445, 5478.11, 100.193, 273.174, 100.48, 0.00505694, 467.297
2667, 1155.24, 18.5445, 5478.2, 100.194, 273.174, 100.478, 0.00505694, 467.297
2668, 1155.13, 18.5445, 5478.29, 100.194, 273.174, 100.475, 0.00505694, 467.297
2669, 1155.03, 18.5445, 5478.38, 100.195, 273.174, 100.473, 0.00505694, 467.298
2670, 1154.92, 18.5445, 5478.47, 100.195, 273.174, 100.471, 0.00505694, 467.298
2671, 1154.81, 18.5445, 5478.55, 100.196, 273.174, 100.469, 0.00505694, 467.298
2672, 1154.71, 18.5445, 5478.64, 100.196, 273.174, 100.467, 0.00505694, 467.298
2673, 1154.6, 18.5445, 5478.73, 100.197, 273.174, 100.465, 0.00505694, 467.298
2674, 1154.5, 18.5445, 5478.82, 100.197, 273.174, 100.463, 0.00505694, 467.299
2675, 1154.39, 18.5445, 5478.9, 100.198, 273.174, 100.461, 0.00505694, 467.299
2676, 1154.28, 18.5445, 5478.99, 100.198, 273.174, 100.459, 0.00505694, 467.299
2677, 1154.18, 18.5445, 5479.08, 100.199, 273.174, 100.457, 0.00505694, 467.299
2678, 1154.07, 18.5445, 5479.17, 100.199, 273.174, 100.455, 0.00505694, 467.299
2679, 1153.97, 18.5445, 5479.25, 100.2, 273.174, 100.453, 0.00505694, 467.299
2680, 1153.87, 18.5445, 5479.34, 100.2, 273.174, 100.451, 0.00505694, 467.3
2681, 1153.76, 18.5445, 5479.43, 100.201, 273.174, 100.448, 0.00505694, 467.3
2682, 1153.66, 18.5445, 5479.51, 100.201, 273.174, 100.446, 0.00505694, 467.3
2683, 1153.55, 18.5445, 5479.6, 100.202, 273.174, 100.444, 0.00505694, 467.3
2684, 1153.45, 18.5445, 5479.68, 100.202, 273.174, 100.442, 0.00505694, 467.3
2685, 1153.35, 18.5445, 5479.77, 100.203, 273.174, 100.44, 0.00505694, 467.301
2686, 1153.24, 18.5445, 5479.86, 100.203, 273.173, 100.438, 0.00505694, 467.301
2687, 1153.14, 18.5445, 5479.94, 100.204, 273.173, 100.436, 0.00505694, 467.301
2688, 1153.04, 18.5445, 5480.03, 100.204, 273.173, 100.434, 0.00505694, 467.301
2689, 1152.93, 18.5445, 5480.11, 100.205, 273.173, 100.432, 0.00505694, 467.301
2690, 1152.83, 18.5445, 5480.2, 100.205, 273.173, 100.43, 0.00505694, 467.301
2691, 1152.73, 18.5445, 5480.28, 100.206, 273.173, 100.428, 0.00505694, 467.302
2692, 1152.63, 18.5445, 5480.37, 100.206, 273.173, 100.426, 0.00505694, 467.302
2693, 1152.52, 18.5445, 5480.45, 100.207, 273.173, 100.424, 0.00505694, 467.302
2694, 1152.42, 18.5445, 5480.53, 100.207, 273.173, 100.422, 0.00505694, 467.302
2695, 1152.32, 18.5445, 5480.62, 100.208, 273.173, 100.42, 0.00505694, 467.302
